PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
HAHIRA,35.72,34.19,0.00,34.89
TRINITY,27.48,26.54,0.00,26.94
NORTHSIDE,23.78,25.52,6.25,24.76
NAYLOR,36.29,40.80,0.00,38.64
RAINWATER,33.37,33.60,33.33,33.49
MILDRED,16.62,22.37,0.00,20.05
CLYATTVILLE,30.01,28.35,0.00,29.10
DASHER,38.28,35.78,0.00,36.97
S LOWNDES,35.43,33.41,0.00,34.32
TOTAL,28.18,28.35,6.06,28.26
