PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,18.75,19.79,18.75,100.0,27.27,35.86,12.26,28.79
02,5.710,23.53,17.14,0.00,9.680,31.93,16.38,26.65
03,0.00,25.19,10.00,0.00,8.330,36.87,10.39,31.10
04,14.29,39.61,15.62,50.00,17.86,48.18,27.88,43.81
05,9.520,32.39,18.75,0.00,9.090,43.79,23.01,37.43
06,18.75,26.81,27.78,0.00,64.29,42.26,22.73,37.15
07,0.00,27.79,27.27,0.00,15.00,38.81,20.83,30.17
08,0.00,34.70,16.67,0.00,30.77,19.79,25.68,33.46
09,0.00,37.67,0.00,0.00,0.00,40.83,36.73,39.06
10,25.00,24.77,0.00,0.00,11.11,28.21,13.91,24.39
11,0.00,34.55,0.00,0.00,0.00,25.00,10.53,33.74
12,0.00,22.07,33.33,0.00,0.00,22.22,18.18,21.93
13,0.00,18.28,0.00,0.00,25.00,13.64,8.770,17.52
14,0.00,22.41,0.00,0.00,60.00,20.29,6.060,21.89
15,0.00,13.73,10.00,0.00,0.00,25.68,10.17,16.03
16,0.00,7.660,5.000,0.00,3.450,6.480,1.590,7.230
17,0.00,22.33,33.33,0.00,16.67,30.00,8.000,22.09
18,0.00,22.77,0.00,0.00,6.670,25.27,20.00,22.73
19,0.00,30.79,0.00,0.00,0.00,37.68,0.00,31.66
20,0.00,35.14,16.67,0.00,14.29,35.76,25.97,34.96
21,0.00,38.30,0.00,0.00,25.00,26.18,19.15,32.22
22,0.00,19.50,16.67,0.00,6.250,23.02,12.12,19.54
23,14.29,29.35,5.260,0.00,20.00,29.33,10.94,28.45
24,33.33,21.48,9.090,0.00,10.00,19.47,12.28,20.91
25,5.880,47.92,30.77,0.00,12.50,47.06,28.36,45.94
26,0.00,38.17,0.00,0.00,0.00,28.57,10.53,37.09
27,7.140,32.00,21.74,0.00,16.67,40.88,14.93,36.68
28,0.00,10.93,33.33,0.00,7.140,7.320,6.520,10.76
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,8.850,25.44,14.41,9.520,14.92,38.25,16.71,28.88
