PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CA,18.18,37.81,35.71,0.00,29.41,39.36,29.58,38.43
EL,11.11,36.10,17.28,0.00,25.00,40.24,25.77,37.99
GM,66.67,24.82,36.36,0.00,33.33,47.51,33.33,40.53
HA,0.00,34.80,12.50,0.00,7.140,36.36,28.28,35.11
L9,26.32,37.63,31.82,0.00,9.090,38.85,32.38,38.15
MG,19.23,33.88,30.77,0.00,5.260,39.26,33.33,38.09
PV,0.00,30.91,50.00,0.00,0.00,39.92,25.86,38.64
SK,33.33,25.84,20.00,0.00,20.00,45.29,35.48,39.91
U9,22.22,27.59,40.00,0.00,37.50,42.54,38.71,41.22
VP,0.00,34.66,0.00,100.0,100.0,37.19,29.03,36.09
WA,28.57,30.41,27.03,0.00,22.22,35.68,21.15,33.20
WH,0.00,28.10,33.33,0.00,11.11,46.31,25.45,41.93
TOTAL,19.26,32.23,25.56,50.00,20.27,40.07,28.96,37.89
