PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,inf00,0.00,0.00,33.33
RABUN COUNTY,41.08,40.97,0.00,41.00
TOTAL,41.10,40.95,0.00,40.99
