PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
ARABI,31.21,30.77,0.00,30.97
CONEY,46.19,41.87,0.00,43.93
CORDELE,23.11,21.66,0.00,22.26
JAMESTOWN,46.50,41.18,0.00,43.72
LISTONIA,41.89,33.89,0.00,37.45
TOTAL,28.78,25.71,0.00,27.02
