PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
GRAY,18.18,35.51,38.89,33.33,33.33,41.76,25.00,40.51
HAWKINS,20.00,31.22,0.00,50.00,25.00,41.02,17.95,34.93
ETHRIDGE,9.09,34.45,33.33,0.00,50.00,42.47,13.33,39.47
CLINTON,16.67,37.73,0.00,0.00,50.00,42.23,30.77,41.02
ROBERTS,33.33,32.42,10.00,0.00,20.00,31.70,12.50,31.47
DAVIDSON,12.50,40.54,50.00,0.00,50.00,39.43,18.75,39.12
POPE,0.00,35.81,50.00,33.33,100.0,40.98,26.67,39.28
BARRON,0.00,30.13,0.00,0.00,33.33,45.34,57.14,41.07
SANDERS,0.00,30.00,0.00,0.00,0.00,41.84,0.00,38.42
FINNEY,16.67,37.13,47.06,0.00,0.00,44.50,22.22,42.90
TOTAL,16.67,33.56,24.10,18.75,32.26,40.82,21.36,38.51
