PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
GRAY,0.00,11.00,13.00,0.00,2.00,1.00,0.00,2.00,1.00,0.00,10.00,8.00,0.00,9.00,2.00,0.00,1036.0,925.0,0.00,204.0,148.0,2372.0
HAWKINS,1.00,18.00,20.00,0.00,4.00,4.00,0.00,1.00,1.00,0.00,8.00,7.00,0.00,5.00,5.00,0.00,615.0,543.0,0.00,876.0,655.0,2763.0
ETHRIDGE,0.00,5.00,10.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,0.00,7.00,4.00,0.00,611.0,465.0,0.00,289.0,190.0,1591.0
CLINTON,0.00,10.00,16.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,5.00,4.00,0.00,4.00,2.00,1.00,852.0,762.0,0.00,182.0,144.0,1987.0
ROBERTS,0.00,14.00,18.00,1.00,3.00,1.00,0.00,1.00,0.00,0.00,6.00,4.00,0.00,4.00,2.00,0.00,944.0,750.0,0.00,307.0,239.0,2294.0
DAVIDSON,0.00,10.00,6.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,3.00,5.00,0.00,595.0,554.0,0.00,67.00,44.00,1291.0
POPE,0.00,8.00,7.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,580.0,506.0,0.00,272.0,200.0,1581.0
BARRON,0.00,3.00,4.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,419.0,397.0,0.00,172.0,140.0,1142.0
SANDERS,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,81.00,60.00,0.00,13.00,17.00,177.0
FINNEY,0.00,13.00,14.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,12.00,5.00,0.00,12.00,12.00,0.00,969.0,914.0,0.00,172.0,135.0,2261.0
TOTAL,1.00,94.00,111.0,1.00,17.00,13.00,0.00,7.00,9.00,0.00,50.00,33.00,0.00,46.00,32.00,1.00,6702.0,5876.0,0.00,2554.0,1912.0,17459.0
