PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,26.86,25.98,0.00,26.40
2,27.62,22.78,0.00,25.06
88888,20.00,0.00,0.00,8.330
TOTAL,27.14,24.55,0.00,25.78
