PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1054,0.00,33.33,11.76,0.00,0.00,40.35,9.090,39.29
1055,33.33,14.29,15.62,0.00,0.00,34.31,23.08,33.29
1056,0.00,36.49,19.70,0.00,5.880,37.34,25.00,36.33
1063,0.00,50.00,16.67,0.00,0.00,35.73,31.58,35.53
1064,0.00,43.66,0.00,0.00,0.00,40.43,12.50,39.80
1235,0.00,14.29,0.00,0.00,25.00,32.14,36.36,31.97
849-A,7.690,21.51,12.23,0.00,22.73,32.39,13.53,30.24
849-B,8.620,17.55,12.67,15.38,4.760,36.68,14.51,32.39
856,11.11,22.39,11.54,0.00,11.11,37.74,38.46,36.38
874,0.00,9.520,40.00,0.00,100.0,38.75,31.03,38.20
973,22.22,15.52,15.19,0.00,16.67,35.95,25.58,34.34
980,25.00,18.75,13.89,0.00,0.00,38.75,15.62,36.22
99999,0.00,0.00,0.00,0.00,0.00,17.65,0.00,17.65
TOTAL,10.76,22.32,13.72,12.50,11.21,36.10,19.64,34.04
