PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
JB,12.56,20.71,19.44,0.00,17.35,45.96,12.17,24.02
KA,14.29,29.25,20.00,0.00,28.57,32.81,12.99,28.29
KB,26.32,47.46,36.84,0.00,50.00,54.16,38.61,52.01
KC,0.00,44.71,0.00,0.00,25.00,43.18,14.29,42.88
KD,20.00,37.60,16.67,0.00,28.07,48.28,19.92,36.31
KE,40.00,27.77,19.05,0.00,29.41,38.08,15.48,28.28
KG,20.00,40.62,26.47,0.00,30.00,47.51,37.35,45.20
LA,23.44,19.03,32.50,0.00,13.89,54.40,29.66,47.79
LB,33.85,28.32,29.63,50.00,16.67,43.97,32.75,40.72
LC,10.53,19.84,28.00,0.00,22.95,37.89,21.83,30.20
LD,0.00,21.21,6.450,0.00,11.11,32.98,9.880,20.80
LE,27.59,31.54,41.07,0.00,23.08,41.76,32.73,39.66
LH,40.00,23.49,12.00,50.00,15.00,22.22,15.16,22.61
LV,27.40,42.72,50.00,0.00,37.04,54.65,35.05,50.46
MA,10.00,31.20,25.00,0.00,9.260,41.26,11.94,29.85
MB,21.74,28.85,26.32,0.00,23.64,37.41,26.23,30.74
MC,0.00,24.56,5.560,0.00,16.33,24.32,12.19,23.46
MD,0.00,26.47,30.77,0.00,6.670,36.84,19.19,27.04
ME,10.09,18.37,30.23,16.67,12.82,44.54,21.82,31.75
MF,0.00,38.13,14.29,0.00,13.33,24.32,18.18,36.08
MG,32.79,27.08,44.64,100.0,35.90,47.47,36.88,44.78
MH,26.26,40.19,30.00,0.00,30.43,56.98,31.71,52.09
MI,7.690,23.03,10.34,0.00,4.880,16.42,14.71,21.85
MJ,11.76,19.47,19.49,0.00,20.45,29.55,17.43,21.79
MK,14.71,23.06,36.59,0.00,23.53,45.48,26.53,35.12
ML,0.00,32.16,16.67,0.00,16.67,37.74,18.45,31.25
MN,12.07,15.73,20.00,0.00,11.63,42.86,7.810,16.59
MO,22.22,16.91,38.46,20.00,17.14,37.50,11.82,20.28
MP,54.55,32.19,77.78,100.0,23.08,46.23,32.88,35.67
MQ,22.22,35.16,79.17,0.00,7.690,52.31,30.94,48.82
MR,50.00,42.49,6.670,0.00,24.14,47.45,20.55,41.10
MS,13.79,23.53,35.29,0.00,10.00,49.49,25.25,43.59
MT,29.63,28.76,65.62,0.00,40.54,46.74,35.43,37.59
MU,25.00,36.51,53.12,0.00,19.05,45.42,34.16,42.93
MV,0.00,39.96,28.57,50.00,35.00,43.59,15.18,38.51
MW,20.69,29.04,28.95,0.00,18.42,54.05,26.28,41.49
MZ,0.00,20.05,25.00,0.00,20.00,21.05,14.49,19.57
NB,7.140,18.49,21.88,0.00,24.00,32.46,17.55,24.85
NC,7.350,26.15,5.000,0.00,4.650,47.20,10.56,26.80
ND,37.50,46.74,55.00,0.00,17.86,53.70,28.70,50.00
NF,19.28,15.76,19.59,100.0,8.330,46.71,22.99,31.79
OA,37.60,30.67,23.53,0.00,43.24,52.00,25.16,46.71
OB,10.00,15.78,18.29,0.00,15.38,41.87,13.84,21.80
OK,46.34,31.15,31.25,0.00,41.94,51.93,38.98,44.47
OV,0.00,29.74,19.23,0.00,15.09,32.14,19.76,28.73
PA,0.00,22.11,27.27,0.00,18.52,36.75,18.33,24.01
PB,11.35,20.98,25.00,0.00,20.00,36.54,22.97,27.99
PC,0.00,31.52,35.71,0.00,8.000,36.21,16.56,30.20
PE,33.33,28.04,33.33,50.00,45.45,55.20,42.86,48.93
PF,9.620,12.59,13.46,0.00,10.00,36.13,11.11,17.83
PG,36.67,21.74,45.45,0.00,31.67,52.43,35.03,42.35
PH,16.67,35.54,15.79,0.00,22.73,39.39,25.77,34.50
PI,0.00,22.15,14.29,0.00,17.39,41.18,8.700,21.55
PN,66.67,19.13,33.33,0.00,24.00,47.24,19.38,24.65
PR,0.00,30.26,0.00,0.00,29.63,18.75,13.61,28.71
RA,18.18,34.98,30.00,0.00,23.91,36.84,20.00,33.90
RC,11.11,30.22,18.52,0.00,12.50,36.84,22.12,29.24
RD,30.77,25.68,37.74,25.00,44.44,52.80,31.21,45.04
RE,12.50,17.06,20.51,0.00,13.33,37.85,10.04,18.78
RF,9.090,29.57,0.00,50.00,11.54,38.75,12.62,27.95
RG,0.00,21.29,9.680,0.00,13.04,32.03,12.50,21.06
RH,16.67,30.12,12.50,100.0,17.50,40.58,14.83,28.94
RI,11.11,36.13,22.22,0.00,25.64,40.26,19.11,34.77
RJ,14.29,33.01,0.00,100.0,32.26,45.62,17.50,33.13
RK,0.00,29.06,7.140,0.00,31.82,38.14,12.79,28.14
RL,15.00,31.22,14.81,0.00,8.330,30.68,20.58,29.86
RM,10.00,32.97,0.00,0.00,16.67,43.52,17.31,31.88
RN,57.14,35.90,33.33,0.00,33.33,55.24,42.74,49.13
SA,29.41,44.34,36.84,0.00,30.43,55.37,37.14,52.19
SB,20.25,30.86,18.92,50.00,32.26,44.62,25.11,39.89
SC,19.67,20.43,36.92,33.33,21.43,39.45,22.15,27.66
SD,8.330,30.85,27.27,0.00,23.53,44.50,23.78,35.34
SE,20.93,23.16,29.00,28.57,23.08,37.73,22.65,33.95
SF,14.06,13.46,23.08,50.00,37.04,42.12,24.59,36.19
SG,0.00,39.61,14.29,0.00,16.67,50.00,21.28,38.50
SH,17.91,45.51,61.54,50.00,39.29,58.37,40.77,52.29
SI,25.00,9.490,11.76,0.00,8.330,38.80,5.420,11.77
SJ,0.00,11.63,10.20,0.00,7.840,26.89,10.29,12.43
SK,37.50,36.57,14.29,100.0,32.81,40.35,18.25,35.34
SL,0.00,20.54,8.820,0.00,23.81,19.33,6.850,19.11
SM,100.0,40.03,50.00,0.00,13.33,40.43,23.61,38.64
SN,20.99,34.07,52.94,25.00,36.36,52.45,28.47,46.76
SO,0.00,30.08,20.83,0.00,17.78,20.83,15.14,28.58
SP,14.81,22.18,8.330,16.67,19.64,40.00,13.20,23.02
SQ,0.00,19.22,0.00,0.00,8.330,38.24,9.900,22.95
SR,33.33,27.12,0.00,0.00,15.38,35.78,14.29,26.55
SS,0.00,38.82,50.00,0.00,35.29,59.32,17.65,38.21
ST,0.00,32.33,32.00,50.00,13.95,37.88,23.14,31.70
SU,0.00,28.82,19.05,0.00,16.33,35.11,13.10,27.55
SV,26.67,30.42,10.00,0.00,21.31,32.07,13.96,29.03
TA,23.08,28.91,32.00,0.00,19.05,40.39,21.46,29.64
TC,0.00,33.43,0.00,0.00,16.67,35.53,23.81,32.59
TF,19.42,35.59,39.53,0.00,32.61,55.68,32.55,49.84
TG,29.03,40.00,42.86,0.00,41.38,53.20,40.52,50.92
TH,17.21,24.17,36.36,33.33,9.430,51.70,25.86,38.61
VB,25.00,29.01,36.00,50.00,43.75,48.85,19.23,41.81
WA,14.29,27.74,14.29,0.00,18.52,33.83,15.85,27.06
WB,0.00,42.14,33.33,0.00,15.79,27.27,21.47,40.31
WC,29.17,27.24,35.71,50.00,26.79,39.82,25.48,32.21
WD,7.690,23.94,18.42,0.00,13.79,31.63,12.84,23.14
WF,38.89,35.14,55.56,0.00,58.14,51.57,35.07,48.33
WG,16.67,28.85,19.05,0.00,23.64,36.84,17.62,28.19
WI,20.75,17.62,11.94,0.00,13.79,48.60,18.71,33.60
WJ,18.81,24.00,20.00,0.00,19.12,32.99,18.30,27.32
WK,50.00,22.75,15.79,0.00,17.50,29.33,11.85,21.96
WL,35.19,58.54,34.48,50.00,26.32,51.80,24.59,48.45
WN,16.67,38.67,26.09,0.00,31.91,28.96,21.25,36.32
YA,0.00,40.28,42.86,0.00,29.41,47.46,18.94,38.75
TOTAL,18.36,28.11,25.10,18.33,22.16,45.20,21.29,32.85
