PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BV,44.48,41.26,0.00,42.81
CR,40.84,42.21,0.00,41.59
LX,41.73,43.54,100.0,42.70
TOTAL,42.35,42.49,100.0,42.43
