PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
COLDWATER,40.00,38.02,0.00,38.96
DIRTSELLER,40.45,38.46,0.00,39.44
HAYWOOD,39.13,31.51,0.00,35.21
LYERLY,38.76,29.64,0.00,33.93
TRION,30.35,25.16,0.00,27.61
SUMMERVILLE,30.30,25.03,0.00,27.36
TELOGA,42.97,42.37,0.00,42.66
DIRTTOWN,39.84,37.83,0.00,38.77
SEMINOLE,46.55,43.84,0.00,45.04
SUBLIGNA,51.96,47.03,0.00,49.41
ALPINE,38.16,34.55,0.00,36.22
CLOUDLAND,46.92,42.93,0.00,44.59
PENNVILLE,27.17,21.34,0.00,23.95
TOTAL,34.02,28.95,0.00,31.28
