PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ADAIRSVILLE,15.00,16.20,22.22,0.00,0.00,34.58,22.44,32.11
ALLATOONA,7.41,25.00,16.87,50.00,33.33,32.86,21.31,30.41
CARTERSVILLE EAST,7.35,18.95,15.71,0.00,20.00,39.20,16.19,32.52
CARTERSVILLE WEST,13.04,19.37,11.85,28.57,25.93,45.93,25.48,38.78
BEAVERS DRIVE,9.68,36.59,29.33,0.00,16.13,41.62,23.89,39.06
CENTER,15.38,23.42,29.27,0.00,25.00,43.25,26.06,39.98
EMERSON,40.00,30.00,27.45,0.00,37.50,41.04,23.60,38.44
EUHARLEE,25.00,27.09,12.28,0.00,33.33,38.85,27.50,36.06
FOLSOM,50.00,20.00,0.00,0.00,0.00,41.59,21.79,39.82
KINGSTON,0.00,34.35,22.22,0.00,11.11,41.25,23.91,39.02
MISSION ROAD,15.38,28.39,17.07,33.33,25.00,41.05,22.91,37.57
PINE LOG,100.0,28.57,0.00,0.00,14.29,45.04,24.58,42.99
TAYLORSVILLE,0.00,21.05,15.79,0.00,33.33,43.29,21.02,40.76
WHITE,25.00,34.33,17.39,0.00,25.00,43.92,29.28,42.02
ZENA DRIVE,8.51,19.55,12.24,0.00,12.77,30.80,16.08,26.00
CASSVILLE,5.26,24.58,13.92,16.67,13.95,34.89,20.91,31.16
WOODLAND,50.00,23.81,17.24,0.00,50.00,37.87,27.54,35.80
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,11.41,22.80,16.75,13.95,20.69,39.35,22.19,35.45
