PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ELLIJAY SOUTH,0.00,24.00,23.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,489.0,425.0,0.00,1.00,2.00,973.0
CARTECAY,0.00,11.00,12.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.0,306.0,0.00,0.00,0.00,625.0
TAILS CREEK,0.00,13.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,232.0,235.0,0.00,1.00,0.00,496.0
TOWN CREEK,0.00,6.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00,177.0,163.0,0.00,0.00,0.00,357.0
LEACHES,0.00,17.00,19.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,1.00,1.00,397.0,392.0,0.00,1.00,0.00,836.0
CHERRY LOG,0.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,180.0,183.0,0.00,0.00,1.00,378.0
BOARDTOWN,0.00,12.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.0,272.0,0.00,0.00,0.00,560.0
MOUNTAINTOWN,0.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.0,202.0,0.00,1.00,0.00,413.0
EAST ELLIJAY,0.00,12.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,285.0,257.0,0.00,0.00,1.00,566.0
ELLIJAY NORTH,1.00,8.00,11.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,286.0,246.0,0.00,1.00,0.00,561.0
YUKON,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,216.0,215.0,0.00,0.00,0.00,446.0
BIG CREEK,0.00,7.00,8.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.0,269.0,0.00,0.00,0.00,522.0
ELLIJAY NORTHEAST,0.00,11.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,196.0,204.0,0.00,0.00,0.00,422.0
TOTAL,2.00,143.0,136.0,0.00,8.00,6.00,0.00,2.00,0.00,0.00,16.00,12.00,0.00,1.00,2.00,1.00,3448.0,3369.0,0.00,5.00,4.00,7155.0
