AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,50.0,77.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,2.0,1.0,0.0,444.0,394.0,0.0,61.0,40.0,1091.0
25-29,0.0,43.0,51.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,372.0,374.0,0.0,44.0,61.0,961.0
30-34,0.0,29.0,35.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,369.0,296.0,0.0,37.0,31.0,806.0
35-39,0.0,34.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,435.0,338.0,0.0,45.0,34.0,938.0
40-44,0.0,31.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,515.0,437.0,0.0,52.0,41.0,1119.0
45-49,0.0,38.0,39.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,524.0,497.0,0.0,52.0,47.0,1210.0
50-54,0.0,43.0,38.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,499.0,523.0,0.0,50.0,67.0,1231.0
55-59,0.0,26.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,487.0,437.0,0.0,57.0,60.0,1102.0
60-64,0.0,23.0,26.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,418.0,379.0,0.0,42.0,52.0,948.0
65-OVER,0.0,30.0,43.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,1011.0,967.0,0.0,164.0,99.0,2330.0
TOTAL,1.0,347.0,410.0,0.0,27.0,16.0,0.0,2.0,5.0,0.0,23.0,24.0,0.0,20.0,9.0,0.0,5074.0,4642.0,0.0,604.0,532.0,11736.0
