PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BEARDS CREEK,19.68,18.38,0.00,18.97
RYE PATCH/OAK DALE,24.13,19.71,0.00,21.69
SOUTH LUDOWICI,17.04,14.07,0.00,15.36
NORTH LUDOWICI,21.45,17.25,0.00,19.06
TIBET,23.53,21.80,0.00,22.61
ALMA FLOURNOY,31.58,23.53,0.00,27.51
FAITH BAPTIST ANNEX,28.11,27.00,33.33,27.54
88888,0.00,150.0,0.00,100.0
99999,20.00,0.00,0.00,5.56
TOTAL,22.38,19.09,20.00,20.57
