PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,5.000,363.0,325.0,0.00,18.00,26.00,0.00,0.00,0.00,0.00,50.00,33.00,0.00,68.00,74.00,3.000,2374.0,2014.0,0.00,62.00,54.00,5469.0
02,2.000,179.0,140.0,0.00,10.00,15.00,0.00,1.000,0.00,0.00,28.00,29.00,0.00,26.00,21.00,0.00,504.0,503.0,0.00,84.00,54.00,1596.0
03,1.000,194.0,200.0,0.00,4.000,5.000,0.00,0.00,1.000,0.00,22.00,15.00,0.00,9.000,3.000,1.000,1398.0,1389.0,0.00,8.000,3.000,3253.0
04,0.00,118.0,140.0,0.00,1.000,2.000,0.00,0.00,1.000,0.00,9.000,10.00,0.00,5.000,2.000,0.00,994.0,958.0,0.00,6.000,4.000,2250.0
05,2.000,131.0,131.0,0.00,2.000,2.000,0.00,1.000,1.000,0.00,12.00,7.000,0.00,3.000,3.000,3.000,746.0,676.0,0.00,17.00,9.000,1746.0
06,0.00,113.0,143.0,0.00,6.000,2.000,0.00,0.00,0.00,0.00,12.00,11.00,0.00,6.000,2.000,1.000,942.0,852.0,0.00,6.000,3.000,2099.0
07,1.000,64.00,64.00,0.00,5.000,3.000,0.00,0.00,0.00,0.00,17.00,5.000,0.00,0.00,0.00,1.000,460.0,326.0,0.00,6.000,4.000,956.0
08,0.00,193.0,165.0,0.00,6.000,5.000,0.00,0.00,0.00,0.00,13.00,15.00,0.00,10.00,7.000,1.000,1390.0,1318.0,0.00,16.00,12.00,3151.0
10,6.000,422.0,410.0,0.00,24.00,17.00,0.00,2.000,2.000,0.00,57.00,44.00,0.00,38.00,26.00,3.000,2374.0,2257.0,0.00,75.00,42.00,5799.0
15,2.000,142.0,140.0,0.00,5.000,6.000,0.00,0.00,1.000,0.00,15.00,16.00,0.00,8.000,3.000,1.000,1149.0,1094.0,0.00,13.00,4.000,2599.0
16,3.000,233.0,223.0,0.00,11.00,6.000,0.00,0.00,0.00,0.00,42.00,19.00,0.00,9.000,5.000,3.000,1761.0,1557.0,0.00,29.00,15.00,3916.0
19,2.000,126.0,114.0,0.00,3.000,6.000,0.00,0.00,0.00,0.00,9.000,15.00,0.00,38.00,46.00,0.00,790.0,753.0,0.00,32.00,17.00,1951.0
21,3.000,255.0,249.0,0.00,12.00,12.00,0.00,1.000,2.000,0.00,35.00,41.00,0.00,45.00,65.00,1.000,1707.0,1594.0,0.00,52.00,40.00,4114.0
25,3.000,199.0,215.0,0.00,13.00,4.000,0.00,1.000,1.000,0.00,31.00,25.00,1.000,43.00,61.00,2.000,1103.0,1014.0,0.00,31.00,29.00,2776.0
27,2.000,177.0,199.0,0.00,3.000,9.000,0.00,1.000,0.00,0.00,16.00,17.00,0.00,3.000,5.000,2.000,1362.0,1236.0,0.00,14.00,13.00,3059.0
29,3.000,293.0,294.0,0.00,8.000,12.00,0.00,0.00,1.000,0.00,57.00,36.00,0.00,35.00,28.00,4.000,1901.0,1696.0,0.00,76.00,47.00,4491.0
88888,0.00,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,9.000,2.000,0.00,0.00,0.00,14.00
TOTAL,35.00,3204.0,3152.0,0.00,131.0,132.0,0.00,7.000,10.00,0.00,425.0,338.0,1.000,347.0,351.0,26.00,20964.0,19239.0,0.00,527.0,350.0,49239.0
