PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
COLEMAN,37.38,35.38,0.00,36.29
SHELLMAN,24.56,34.44,0.00,30.31
BENEVOLENCE,20.71,17.09,0.00,18.75
CUTHBERT/COURTHOUSE,28.59,34.63,0.00,32.03
CUTHBERT,23.14,34.22,0.00,30.35
CARNEGIE,53.29,49.09,0.00,51.10
FOUNTAIN BRIDGE,42.86,43.75,0.00,43.24
SPRINGVALE,37.04,39.13,0.00,38.21
4TH DISTRICT,46.00,31.15,0.00,37.84
99999,0.00,25.00,0.00,20.00
TOTAL,30.76,34.41,0.00,32.83
