AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,100.0,16.0,19.48,0.0,50.0,33.33,0.0,0.0,50.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.23,22.34,0.0,11.48,7.5,21.91
25-29,0.0,18.6,9.8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,22.31,14.44,0.0,13.64,6.56,16.86
30-34,0.0,20.69,31.43,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27,27.36,0.0,16.22,12.9,27.17
35-39,0.0,35.29,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,35.17,36.39,0.0,26.67,17.65,34.33
40-44,0.0,48.39,38.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,66.67,50.0,0.0,43.88,44.39,0.0,25.0,24.39,42.45
45-49,0.0,28.95,30.77,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,100.0,0.0,45.99,45.67,0.0,36.54,31.91,43.72
50-54,0.0,37.21,47.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,51.1,52.2,0.0,40.0,31.34,49.23
55-59,0.0,30.77,26.92,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,54.83,51.95,0.0,40.35,26.67,50.09
60-64,0.0,47.83,38.46,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.16,59.1,0.0,59.52,34.62,58.33
65-OVER,0.0,46.67,51.16,0.0,0.0,66.67,0.0,0.0,0.0,0.0,100.0,33.33,0.0,50.0,0.0,0.0,58.75,66.08,0.0,41.46,42.42,59.44
TOTAL,100.0,31.41,30.73,0.0,18.52,50.0,0.0,0.0,20.0,0.0,39.13,20.83,0.0,25.0,22.22,0.0,45.39,45.89,0.0,32.95,26.13,42.96
