PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLDWATER,0.00,39.53,0.00,0.00,100.0,41.18,14.29,38.96
DIRTSELLER,0.00,20.00,0.00,0.00,0.00,39.39,50.00,39.44
HAYWOOD,0.00,0.00,0.00,0.00,0.00,37.60,18.75,35.21
LYERLY,0.00,28.57,0.00,0.00,0.00,35.53,23.29,33.93
TRION,9.09,13.04,5.77,0.00,0.00,29.32,16.32,27.61
SUMMERVILLE,16.67,20.21,13.33,0.00,4.00,30.17,14.33,27.36
TELOGA,0.00,0.00,0.00,0.00,0.00,43.99,19.23,42.66
DIRTTOWN,0.00,40.85,0.00,0.00,50.00,40.57,17.24,38.77
SEMINOLE,0.00,37.50,0.00,0.00,0.00,46.85,36.36,45.04
SUBLIGNA,40.00,0.00,0.00,0.00,0.00,52.04,13.64,49.41
ALPINE,0.00,26.32,0.00,0.00,0.00,37.82,17.02,36.22
CLOUDLAND,0.00,0.00,100.0,0.00,0.00,44.33,46.67,44.59
PENNVILLE,0.00,16.67,16.67,0.00,0.00,26.15,2.63,23.95
TOTAL,14.29,22.70,9.41,0.00,6.12,33.55,17.30,31.28
