PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,12.73,20.27,23.53,0.00,12.50,35.35,18.98,31.76
02,7.41,30.22,19.67,33.33,36.00,41.97,32.94,38.97
03,5.97,20.28,16.85,0.00,22.22,32.77,23.29,29.98
04,6.82,24.26,16.67,0.00,21.05,33.26,15.71,29.98
05,13.56,28.29,24.49,0.00,24.00,38.65,28.70,35.82
06,12.82,15.46,13.95,0.00,16.67,38.97,14.60,33.21
07,5.56,27.36,15.52,0.00,30.00,37.86,14.39,33.64
08,16.67,21.31,18.64,0.00,26.32,35.32,23.89,32.78
09,20.51,30.37,17.65,0.00,26.67,43.04,22.56,39.70
10,11.76,21.65,16.44,50.00,15.38,27.09,12.43,23.94
11,12.50,20.94,14.77,0.00,10.53,33.95,17.94,29.17
12,3.57,18.75,26.92,0.00,9.09,36.29,16.24,32.72
13,0.00,18.22,11.43,0.00,6.67,34.46,15.95,30.35
14,6.67,23.73,17.07,0.00,10.00,37.32,23.86,33.75
15,5.33,19.51,23.73,0.00,16.67,39.65,28.88,36.54
16,9.88,20.41,12.22,50.00,9.38,33.48,18.35,28.57
88888,0.00,0.00,0.00,0.00,0.00,200.0,0.00,200.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,9.59,22.69,17.87,15.79,18.77,36.41,21.06,32.54
