AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,15.04,13.48,0.0,19.05,0.0,0.0,0.0,0.0,0.0,18.75,16.95,0.0,0.0,0.0,33.33,24.0,21.34,0.0,9.38,5.81,19.84
25-29,100.0,18.02,12.71,0.0,0.0,27.27,0.0,0.0,0.0,0.0,8.62,4.0,0.0,4.35,4.17,0.0,22.83,19.26,0.0,13.21,3.19,19.01
30-34,0.0,24.47,14.91,0.0,25.0,14.29,0.0,0.0,50.0,0.0,19.57,21.21,0.0,20.69,7.69,50.0,30.83,27.52,0.0,14.95,14.29,27.22
35-39,0.0,19.63,23.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,14.58,24.14,0.0,14.29,14.29,0.0,35.0,37.19,0.0,32.52,19.05,33.82
40-44,0.0,24.14,19.66,0.0,16.67,0.0,0.0,0.0,0.0,0.0,31.43,32.5,0.0,20.69,17.65,100.0,37.2,36.51,0.0,23.66,14.77,34.52
45-49,0.0,30.93,26.8,0.0,33.33,16.67,0.0,0.0,0.0,0.0,23.26,22.73,0.0,23.08,5.88,0.0,43.69,44.91,0.0,28.57,22.22,41.56
50-54,50.0,31.71,35.71,0.0,0.0,100.0,0.0,0.0,0.0,0.0,36.36,20.0,0.0,15.79,16.67,33.33,45.62,45.29,0.0,34.13,27.5,43.3
55-59,0.0,31.94,23.94,0.0,57.14,16.67,0.0,0.0,0.0,0.0,17.39,10.0,0.0,7.69,18.18,0.0,51.46,51.22,0.0,36.63,31.03,48.65
60-64,100.0,40.0,33.93,0.0,33.33,66.67,0.0,0.0,0.0,0.0,50.0,6.25,0.0,25.0,33.33,0.0,57.79,56.32,0.0,36.9,25.0,54.41
65-OVER,0.0,46.26,37.17,0.0,30.0,27.27,0.0,0.0,0.0,0.0,26.67,37.04,0.0,15.38,25.0,0.0,55.82,63.03,0.0,42.61,43.2,57.16
TOTAL,60.0,26.65,21.81,0.0,22.34,19.57,0.0,0.0,25.0,0.0,21.15,19.83,0.0,15.0,12.03,40.0,42.86,43.62,0.0,28.86,22.63,40.2
