PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,20.00,20.08,33.33,0.00,20.00,39.57,12.90,30.50
02,0.00,24.64,0.00,0.00,100.0,32.26,36.36,30.09
03,100.0,20.20,0.00,0.00,0.00,36.17,6.820,29.05
04,0.00,23.16,0.00,0.00,0.00,37.42,17.65,28.82
05,0.00,31.06,0.00,0.00,50.00,42.82,40.00,39.55
06,0.00,29.87,100.0,0.00,33.33,35.62,10.00,34.56
07,0.00,20.17,0.00,0.00,0.00,38.48,25.00,28.63
08,0.00,24.14,100.0,0.00,0.00,30.07,0.00,26.14
09,100.0,20.13,0.00,0.00,0.00,34.72,22.73,31.69
10,0.00,16.90,0.00,0.00,0.00,36.06,13.64,22.89
11,0.00,9.090,0.00,0.00,0.00,39.78,10.00,33.05
12,0.00,28.12,0.00,0.00,0.00,36.11,9.090,29.51
TOTAL,19.23,21.12,26.09,0.00,23.53,36.87,15.97,29.75
