PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,100.0,0.00,100.0
SENIOR CENTER,32.37,30.68,0.00,31.44
TOTAL,32.37,30.69,0.00,31.45
