PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,17.49,33.14,28.52,0.00,24.72,42.56,31.46,38.63
02,19.18,27.27,25.00,11.11,24.51,35.55,29.56,31.86
03,20.69,12.36,22.02,25.00,18.00,39.95,29.79,37.51
04,28.00,33.33,19.79,12.50,15.79,41.22,32.58,39.43
05,15.38,21.49,24.05,33.33,19.05,41.72,32.71,38.90
06,22.86,21.95,24.73,0.00,38.10,41.26,31.18,39.13
07,0.00,15.87,19.30,0.00,32.00,37.84,30.00,34.81
08,17.89,31.11,22.58,0.00,27.50,44.45,34.86,42.17
10,20.00,30.47,29.88,33.33,30.83,40.47,33.11,38.23
15,27.50,25.76,27.93,50.00,29.73,40.63,30.80,38.79
16,17.72,21.67,20.20,0.00,22.97,40.80,30.83,38.03
19,12.88,27.53,32.00,0.00,9.570,42.52,28.11,35.50
21,14.59,29.87,33.93,25.00,25.26,40.74,29.67,36.71
25,18.20,32.09,32.75,33.33,23.61,41.03,31.57,37.02
27,15.69,28.72,24.63,25.00,24.00,42.32,33.54,40.23
29,16.36,30.52,25.76,10.00,18.69,41.30,29.14,37.39
88888,inf00,0.00,0.00,0.00,0.00,1100.0,200.0,700.0
TOTAL,16.64,28.17,26.23,16.83,23.52,41.18,31.21,37.99
