AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,5.0,112.0,94.0,0.0,25.0,15.0,0.0,5.0,0.0,0.0,24.0,10.0,0.0,11.0,18.0,4.0,658.0,588.0,0.0,90.0,65.0,1724.0
25-29,2.0,93.0,53.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,15.0,9.0,0.0,593.0,504.0,1.0,111.0,55.0,1496.0
30-34,1.0,132.0,102.0,0.0,14.0,11.0,0.0,1.0,1.0,0.0,28.0,13.0,0.0,9.0,11.0,0.0,824.0,606.0,0.0,150.0,67.0,1970.0
35-39,1.0,107.0,92.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,11.0,11.0,0.0,941.0,768.0,0.0,202.0,94.0,2277.0
40-44,1.0,123.0,99.0,0.0,17.0,7.0,0.0,2.0,0.0,0.0,25.0,18.0,0.0,16.0,17.0,0.0,1110.0,891.0,0.0,244.0,126.0,2696.0
45-49,1.0,101.0,116.0,0.0,10.0,8.0,0.0,4.0,2.0,0.0,29.0,30.0,0.0,19.0,12.0,0.0,1277.0,1148.0,0.0,286.0,167.0,3210.0
50-54,1.0,98.0,100.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,23.0,21.0,0.0,28.0,19.0,0.0,1611.0,1441.0,0.0,300.0,214.0,3884.0
55-59,0.0,72.0,92.0,0.0,7.0,7.0,0.0,0.0,5.0,0.0,30.0,32.0,0.0,27.0,15.0,1.0,1646.0,1474.0,1.0,299.0,221.0,3929.0
60-64,0.0,69.0,71.0,0.0,13.0,15.0,0.0,1.0,1.0,0.0,16.0,15.0,0.0,25.0,18.0,1.0,1707.0,1578.0,0.0,251.0,182.0,3963.0
65-OVER,1.0,189.0,151.0,0.0,15.0,21.0,0.0,1.0,2.0,0.0,14.0,15.0,0.0,64.0,55.0,0.0,3620.0,3663.0,0.0,420.0,349.0,8580.0
TOTAL,13.0,1096.0,970.0,0.0,139.0,102.0,0.0,14.0,12.0,0.0,240.0,184.0,0.0,225.0,185.0,6.0,13987.0,12661.0,2.0,2353.0,1540.0,33729.0
