AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.880,0.00,0.00,0.00,21.74,0.00,8.460
25-29,0.00,13.91,0.00,0.00,0.00,6.450,0.00,12.00
30-34,0.00,23.76,0.00,0.00,0.00,26.47,50.00,24.64
35-39,0.00,20.69,0.00,0.00,0.00,30.43,0.00,23.88
40-44,0.00,33.33,0.00,0.00,0.00,38.89,0.00,33.33
45-49,0.00,36.67,0.00,0.00,0.00,40.82,0.00,37.50
50-54,0.00,33.33,0.00,0.00,0.00,32.61,0.00,33.09
55-59,0.00,40.21,100.0,0.00,0.00,52.78,0.00,44.83
60-64,0.00,45.65,0.00,0.00,0.00,56.47,0.00,49.18
65-OVER,0.00,37.61,0.00,0.00,0.00,61.03,50.00,51.62
TOTAL,0.00,29.39,25.00,0.00,0.00,49.03,11.54,37.21
