PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
AILEY,43.15,42.41,0.00,42.76
ALSTON,37.04,46.15,0.00,41.78
HIGGSTON,38.80,34.94,0.00,36.75
KIBBEE,52.79,39.74,0.00,45.71
MOUNT VERNON,27.36,30.17,0.00,28.88
TARRYTOWN,45.14,38.93,0.00,41.98
UVALDA,31.51,28.57,0.00,29.93
TOTAL,36.16,34.59,0.00,35.31
