AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,106.0,118.0,0.0,12.0,13.0,0.0,3.0,1.0,0.0,18.0,10.0,0.0,6.0,8.0,1.0,580.0,555.0,0.0,509.0,409.0,2349.0
25-29,0.0,85.0,62.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,4.0,5.0,1.0,714.0,673.0,0.0,588.0,428.0,2597.0
30-34,0.0,79.0,85.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,15.0,10.0,0.0,4.0,6.0,1.0,719.0,671.0,1.0,501.0,336.0,2448.0
35-39,0.0,81.0,59.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,3.0,9.0,1.0,683.0,614.0,0.0,490.0,302.0,2281.0
40-44,0.0,54.0,64.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,8.0,6.0,1.0,668.0,575.0,1.0,507.0,291.0,2209.0
45-49,1.0,54.0,53.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,14.0,7.0,0.0,5.0,7.0,0.0,782.0,719.0,0.0,447.0,319.0,2419.0
50-54,3.0,56.0,70.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,6.0,5.0,0.0,888.0,770.0,0.0,578.0,422.0,2830.0
55-59,0.0,64.0,64.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,10.0,0.0,7.0,4.0,1.0,883.0,781.0,1.0,555.0,403.0,2785.0
60-64,0.0,51.0,46.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,846.0,749.0,0.0,440.0,342.0,2503.0
65-OVER,0.0,130.0,97.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,13.0,9.0,0.0,6.0,7.0,1.0,2814.0,2165.0,0.0,1074.0,645.0,6972.0
TOTAL,4.0,760.0,718.0,0.0,73.0,58.0,0.0,9.0,2.0,1.0,117.0,90.0,0.0,55.0,61.0,7.0,9577.0,8272.0,3.0,5689.0,3897.0,29393.0
