PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0076,0.00,8.000,6.000,0.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,106.0,105.0,0.00,83.00,69.00,382.0
0077,0.00,24.00,14.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187.0,166.0,0.00,85.00,76.00,554.0
0081,1.000,64.00,60.00,0.00,4.000,4.000,0.00,0.00,0.00,0.00,3.000,1.000,0.00,1.000,2.000,0.00,604.0,509.0,2.000,825.0,556.0,2636.0
0082,0.00,76.00,63.00,0.00,5.000,2.000,0.00,0.00,0.00,0.00,6.000,5.000,0.00,2.000,2.000,0.00,754.0,650.0,2.000,1243.0,898.0,3708.0
0083,0.00,30.00,31.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,2.000,3.000,0.00,1.000,0.00,0.00,254.0,211.0,0.00,825.0,561.0,1919.0
0085,0.00,4.000,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,106.0,97.00,0.00,165.0,110.0,497.0
1460,1.000,12.00,16.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,179.0,163.0,0.00,125.0,72.00,570.0
1593,0.00,2.000,9.000,0.00,1.000,1.000,0.00,1.000,1.000,0.00,1.000,0.00,0.00,0.00,2.000,0.00,159.0,134.0,0.00,21.00,16.00,348.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000,3.000
TOTAL,2.000,220.0,213.0,1.000,11.00,11.00,0.00,1.000,1.000,0.00,13.00,9.000,0.00,6.000,7.000,1.000,2349.0,2035.0,4.000,3373.0,2361.0,10618.0
