PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.00,18.92,33.33,0.00,40.00,41.91,22.58,34.65
102,5.26,13.00,26.67,0.00,12.50,23.47,11.29,16.32
103,0.00,19.61,0.00,0.00,12.50,12.50,10.53,18.66
104,0.00,23.03,14.29,0.00,22.22,35.66,12.45,22.71
105,0.00,24.96,0.00,0.00,28.57,11.11,14.58,23.95
106,0.00,11.06,0.00,0.00,21.43,21.92,11.11,14.42
107,20.00,24.72,33.33,0.00,6.67,43.91,28.17,35.60
108,0.00,28.24,50.00,0.00,25.00,20.83,11.86,25.18
109,0.00,19.25,9.09,0.00,27.27,28.46,16.78,21.74
111,40.00,17.18,11.11,0.00,8.33,26.42,10.22,18.55
112,14.29,10.85,10.00,0.00,5.88,19.37,13.04,15.28
114,0.00,22.58,0.00,0.00,0.00,25.00,10.89,21.08
115,0.00,22.70,0.00,100.0,0.00,22.71,11.11,21.21
201,0.00,22.64,0.00,0.00,28.57,15.00,10.24,21.01
202,3.70,19.13,21.67,0.00,15.15,30.33,11.08,21.67
203,0.00,20.90,100.0,0.00,0.00,33.33,7.89,20.18
204,8.33,21.94,21.05,0.00,41.18,33.64,25.14,30.12
207,0.00,20.98,20.00,0.00,16.67,0.00,11.11,20.08
208,0.00,20.08,22.22,0.00,9.52,29.27,11.74,20.88
209,20.00,20.91,0.00,0.00,0.00,20.90,5.56,19.41
210,33.33,24.88,7.41,0.00,8.33,25.08,13.75,23.46
301,23.08,30.61,34.62,100.0,31.82,52.34,32.46,47.05
302,0.00,10.35,0.00,100.0,6.67,39.84,6.98,15.68
303,0.00,24.32,27.27,0.00,20.00,50.21,35.90,47.18
304,0.00,38.46,0.00,0.00,16.67,46.04,25.93,43.22
305,0.00,47.62,50.00,0.00,50.00,61.04,48.28,59.37
306,5.77,27.21,16.07,66.67,22.00,28.96,18.09,26.32
307,25.00,21.37,21.43,100.0,27.78,47.45,22.96,40.98
308,0.00,25.27,18.18,0.00,8.33,31.36,11.88,25.25
309,14.49,33.64,13.21,0.00,21.43,25.23,18.71,29.41
310,27.78,37.67,10.94,33.33,6.25,24.98,21.56,30.77
401,27.27,29.46,15.15,0.00,14.29,20.95,20.53,27.71
402,11.54,21.04,4.30,0.00,2.22,10.31,5.63,16.78
404,11.76,26.41,15.15,0.00,10.71,28.85,16.94,25.10
405,13.33,33.55,19.57,50.00,16.95,26.20,17.66,30.74
406,20.59,34.07,17.39,0.00,16.33,28.90,19.37,31.53
501,0.00,24.84,9.09,0.00,10.53,27.79,14.83,23.77
502,0.00,27.21,6.06,0.00,9.76,26.17,16.67,25.63
503,12.00,29.16,6.67,0.00,8.57,26.88,12.58,26.68
504,0.00,18.85,12.12,0.00,11.54,27.27,10.31,20.55
506,0.00,18.22,0.00,0.00,0.00,35.34,16.67,22.25
507,0.00,20.22,0.00,0.00,10.00,20.60,10.17,18.33
509,5.88,29.11,22.22,0.00,11.11,31.90,15.17,27.54
601,13.51,22.17,13.04,0.00,9.52,19.02,11.43,19.72
603,13.33,20.26,9.68,0.00,31.58,43.92,16.31,31.74
604,30.00,25.66,15.15,0.00,21.43,25.14,10.00,23.25
605,0.00,25.10,30.77,0.00,20.00,38.06,11.11,27.30
606,33.33,20.02,5.88,0.00,0.00,30.45,13.23,24.08
607,20.00,31.96,18.18,0.00,12.50,32.04,13.26,29.57
608,0.00,32.30,20.00,0.00,16.67,36.97,20.00,33.96
701,40.00,25.29,29.41,0.00,20.00,48.39,29.17,41.42
702,25.00,17.53,38.46,0.00,27.27,37.22,23.21,32.49
703,16.85,19.97,13.79,0.00,12.50,31.43,15.82,24.99
705,15.00,23.77,9.68,0.00,18.52,44.42,25.00,36.56
706,8.70,30.69,22.73,100.0,11.11,43.19,23.53,38.23
707,16.13,21.40,25.81,100.0,7.41,27.26,16.44,23.64
708,50.00,33.33,25.00,0.00,0.00,41.59,18.92,37.46
709,0.00,42.40,0.00,0.00,50.00,43.73,17.74,39.05
801,0.00,29.49,33.33,0.00,0.00,38.63,19.61,34.57
801B,100.0,29.23,26.67,0.00,0.00,32.31,30.95,31.29
802,42.86,24.88,17.39,44.44,15.38,31.15,12.17,27.84
803,0.00,1.67,0.00,0.00,0.00,4.88,0.00,2.51
804,27.27,26.01,4.55,0.00,2.63,27.24,14.11,24.68
804H,42.86,33.60,22.73,0.00,21.05,37.69,19.72,34.56
805,44.44,26.93,40.00,50.00,18.18,40.40,13.24,30.03
806,40.00,31.30,7.14,0.00,33.33,37.57,15.38,33.71
807,18.75,27.30,0.00,0.00,12.00,24.69,14.07,24.45
808,33.33,33.33,3.45,100.0,26.67,36.53,23.33,33.52
809,0.00,33.98,47.37,0.00,9.09,20.75,9.68,31.22
810,33.33,39.02,0.00,0.00,0.00,45.83,25.93,41.62
99999,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.30
TOTAL,15.29,25.09,15.35,23.53,14.65,35.01,16.29,27.39
