PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01A,33.33,27.34,23.44,100.0,34.00,42.65,29.62,35.90
01B,37.21,26.40,30.56,100.0,32.53,49.62,34.41,41.54
01C,25.00,15.92,6.670,0.00,7.140,26.37,11.80,15.91
01D,25.00,27.25,22.22,0.00,18.75,40.00,31.61,29.45
01E,48.00,33.64,40.54,0.00,37.04,44.76,36.71,41.13
01F,25.00,12.63,25.00,0.00,12.50,20.00,14.62,13.47
01G,21.05,22.25,37.50,0.00,31.25,38.76,13.96,23.84
01H,50.00,16.52,0.00,0.00,20.00,33.33,12.50,17.20
01I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01J,28.57,18.24,25.00,0.00,9.090,43.66,18.79,19.78
01P,0.00,23.71,0.00,0.00,0.00,20.83,14.47,22.19
01R,0.00,16.57,66.67,0.00,0.00,18.75,11.60,15.97
01S,0.00,20.81,25.00,0.00,25.00,28.57,17.11,20.51
01T,33.33,16.42,8.330,0.00,37.93,37.67,18.30,21.06
02A,23.26,26.01,24.42,40.00,17.50,30.92,21.09,27.67
02B,17.74,9.570,17.74,0.00,13.13,24.02,13.22,13.51
02C,30.77,28.01,25.00,0.00,29.73,29.75,25.91,28.21
02D,28.36,23.45,27.38,0.00,24.62,33.24,23.94,27.30
02E,40.00,36.11,37.93,0.00,38.10,43.29,29.73,40.38
02F1,26.47,29.87,22.45,0.00,36.00,34.30,28.92,32.58
02F2,16.67,18.60,23.81,0.00,0.00,32.76,13.46,24.27
02G,31.43,25.26,38.57,0.00,32.31,32.17,26.63,29.96
02J,29.09,26.46,36.51,0.00,21.28,35.87,28.32,33.16
02K,22.86,19.42,35.14,0.00,36.11,33.53,34.35,32.30
02L1,19.02,22.44,24.12,25.00,25.37,27.48,22.61,25.39
02L2,13.43,24.20,25.00,0.00,22.22,32.43,24.80,28.31
02S,62.50,17.96,25.00,0.00,16.67,35.44,28.37,24.91
02W,19.05,17.42,37.50,0.00,28.57,22.41,13.74,19.53
03A,0.00,17.05,11.11,0.00,8.700,2.130,13.24,16.01
03B,0.00,11.34,12.50,0.00,0.00,12.50,5.750,10.34
03C,0.00,22.05,0.00,0.00,15.79,17.39,13.04,20.71
03D,0.00,19.77,0.00,0.00,0.00,12.77,10.94,17.97
03E,0.00,17.19,16.67,0.00,6.670,12.50,13.88,16.40
03F,15.53,18.60,17.74,0.00,16.67,23.56,19.16,20.40
03G,0.00,14.26,20.00,0.00,21.43,35.71,17.50,15.46
03H,0.00,16.50,50.00,0.00,11.11,13.04,8.780,15.22
03I,13.91,13.15,14.86,0.00,10.20,20.00,15.02,16.92
03L,0.00,15.42,0.00,0.00,0.00,15.79,9.720,14.53
03M,20.00,12.96,38.46,100.0,15.38,41.34,25.50,27.37
03N,22.22,13.73,21.43,0.00,15.38,30.22,11.33,14.89
03P1A,21.29,13.41,28.42,0.00,23.71,24.11,17.60,19.18
03P2,0.00,7.350,0.00,0.00,0.00,0.00,0.00,6.670
03S,0.00,22.03,0.00,0.00,0.00,0.00,12.64,20.41
03T,12.50,17.20,5.880,0.00,13.64,33.33,14.69,17.57
04A,0.00,16.98,0.00,0.00,6.250,40.00,17.99,17.25
04B,0.00,9.880,5.260,0.00,7.270,19.20,10.68,10.26
04C,0.00,22.45,0.00,0.00,0.00,0.00,29.41,22.31
04D,100.0,25.53,0.00,0.00,20.00,15.79,14.81,24.12
04F,26.32,15.54,7.690,0.00,17.39,23.22,19.19,17.57
04G,0.00,16.18,0.00,0.00,0.00,36.36,10.81,15.52
04I,8.110,4.530,13.16,0.00,4.000,11.71,5.380,7.000
04J,0.00,5.240,7.140,0.00,7.500,0.00,8.430,5.450
04K,25.00,23.66,30.77,0.00,6.250,30.23,20.13,23.24
04L,0.00,20.62,20.00,0.00,19.23,32.88,17.17,20.49
04M,0.00,16.36,0.00,0.00,22.22,23.53,14.29,16.24
04S,0.00,28.36,0.00,0.00,20.00,24.24,21.95,27.41
04T,0.00,25.28,0.00,0.00,27.27,13.64,17.24,24.00
04V,0.00,15.50,21.43,0.00,14.29,28.36,13.07,15.44
04W,0.00,4.570,15.79,0.00,5.560,0.00,4.650,4.640
04X1,0.00,24.74,33.33,0.00,18.75,29.73,19.72,24.20
04X2,0.00,16.89,33.33,0.00,18.18,22.22,13.54,16.78
05A1,39.39,22.49,34.78,0.00,45.65,38.20,31.09,34.13
05A2,32.56,25.80,37.50,0.00,29.41,38.67,30.14,32.71
05B,21.43,24.83,20.00,0.00,31.03,30.29,21.54,25.36
05C,20.00,7.780,0.00,0.00,0.00,27.27,7.690,10.71
05D,0.00,4.820,28.57,0.00,14.29,15.62,4.080,6.640
05F,0.00,50.00,0.00,0.00,0.00,25.00,0.00,25.81
05J,30.77,31.94,57.14,100.0,33.33,44.94,24.75,36.71
05K,21.15,20.64,18.18,0.00,12.50,27.71,19.38,21.75
06B,23.26,23.96,41.94,0.00,26.83,36.85,30.42,34.64
06D,17.72,17.27,24.32,0.00,26.67,36.37,23.53,28.71
06E,18.60,21.67,27.27,33.33,38.24,35.35,26.30,31.17
06F,35.09,21.69,26.42,0.00,28.57,37.04,24.51,33.09
06G,62.50,17.50,0.00,0.00,28.57,44.19,27.16,37.14
06H,31.58,41.67,14.29,0.00,47.62,44.10,35.11,42.33
06I,18.63,21.68,22.61,0.00,17.33,23.73,16.95,21.30
06J,28.57,19.28,25.58,0.00,21.82,39.26,28.91,36.17
