PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1714,33.33,27.78,0.00,0.00,0.00,33.07,18.75,31.03
318,22.45,38.05,17.86,0.00,33.33,45.41,25.00,43.01
319,50.00,33.63,0.00,0.00,25.00,45.30,18.42,39.55
321E,50.00,21.18,40.00,0.00,12.50,27.73,16.00,22.46
321W,25.00,30.98,40.00,33.33,20.00,33.96,16.18,31.41
322,33.33,27.94,0.00,0.00,0.00,43.98,21.88,39.58
CTY1,11.11,25.81,10.00,0.00,25.00,30.71,17.24,26.94
CTY2,6.670,23.81,50.00,0.00,0.00,25.00,11.76,23.72
CTY3,50.00,23.54,33.33,0.00,7.690,32.02,20.51,25.77
CTY4,0.00,29.91,40.00,0.00,0.00,27.98,41.18,28.68
CTY5,8.700,33.25,16.67,0.00,18.18,35.96,26.53,33.40
CTY6,23.08,33.21,25.00,50.00,14.29,47.30,13.46,41.96
MERI,35.29,28.22,20.83,0.00,29.41,42.51,33.33,38.24
MONT,16.67,29.74,15.38,0.00,7.690,39.97,20.24,35.51
TOTAL,21.51,29.08,22.30,13.33,16.52,40.27,21.78,34.83
