PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1. NORTHEAST MORGAN,36.03,42.08,0.00,39.47
2. EAST MORGAN,43.78,46.65,0.00,45.27
3. BETH/SPRINGFIELD,39.37,43.90,0.00,41.62
4. CENTRAL MORGAN,45.09,46.72,0.00,45.95
5. CLACKS CHAPEL,48.06,49.35,0.00,48.73
6. WEST MORGAN,42.22,42.21,0.00,42.22
7. NORTH MORGAN,44.34,44.13,100.0,44.25
99999,0.00,0.00,0.00,0.00
TOTAL,42.37,44.46,33.33,43.48
