PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
001,27.86,31.97,0.00,30.19
002,45.06,41.94,0.00,43.44
003,29.56,37.46,0.00,33.57
004,27.92,31.00,0.00,29.67
005,29.41,32.78,0.00,31.28
006,30.56,38.62,0.00,34.69
007,50.46,49.09,0.00,49.75
008,57.98,57.97,0.00,57.95
88888,0.00,50.00,0.00,50.00
99999,0.00,0.00,0.00,0.00
TOTAL,41.59,42.45,0.00,42.04
