PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,0.00,21.00,20.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,10.00,9.00,0.00,6.00,1.00,1.00,375.0,356.0,0.00,29.00,16.00,847.0
02,1.00,45.00,37.00,0.00,5.00,4.00,0.00,1.00,0.00,1.00,6.00,5.00,0.00,4.00,2.00,0.00,506.0,464.0,0.00,30.00,25.00,1136.0
03,2.00,26.00,30.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,3.00,1.00,0.00,368.0,333.0,0.00,20.00,9.00,811.0
04,0.00,12.00,18.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,1.00,2.00,0.00,302.0,296.0,0.00,28.00,13.00,688.0
05,1.00,46.00,48.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,17.00,7.00,0.00,5.00,3.00,0.00,632.0,533.0,0.00,83.00,46.00,1427.0
06,0.00,13.00,7.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,2.00,3.00,1.00,285.0,258.0,0.00,22.00,10.00,609.0
07,0.00,13.00,6.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,5.00,4.00,0.00,1.00,0.00,0.00,319.0,294.0,0.00,75.00,41.00,761.0
08,0.00,15.00,28.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,6.00,5.00,0.00,5.00,1.00,0.00,381.0,347.0,0.00,25.00,14.00,832.0
09,0.00,23.00,21.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,5.00,3.00,1.00,537.0,464.0,0.00,41.00,24.00,1135.0
10,0.00,11.00,11.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,7.00,5.00,0.00,1.00,1.00,0.00,218.0,183.0,1.00,116.0,56.00,613.0
11,0.00,26.00,21.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,12.00,10.00,0.00,2.00,4.00,2.00,346.0,291.0,0.00,45.00,22.00,783.0
12,1.00,19.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,14.00,7.00,0.00,1.00,0.00,0.00,376.0,312.0,0.00,11.00,7.00,767.0
13,0.00,13.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,2.00,325.0,276.0,0.00,37.00,10.00,681.0
14,0.00,11.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,2.00,0.00,0.00,179.0,158.0,0.00,9.00,5.00,382.0
15,0.00,35.00,19.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,8.00,6.00,0.00,2.00,2.00,0.00,458.0,433.0,0.00,14.00,10.00,990.0
16,1.00,36.00,34.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,13.00,9.00,0.00,4.00,4.00,1.00,541.0,528.0,0.00,112.0,56.00,1343.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.00,365.0,341.0,0.00,32.00,20.00,0.00,2.00,1.00,2.00,134.0,87.00,0.00,44.00,27.00,8.00,6149.0,5527.0,1.00,697.0,364.0,13807.0
