PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,13.46,40.85,42.42,0.00,28.57,50.33,27.97,42.13
02,40.00,36.59,28.57,0.00,75.00,52.00,34.13,49.76
03,7.410,46.76,11.76,0.00,25.00,48.18,40.48,45.21
04,9.520,30.92,24.14,100.0,19.05,43.83,25.78,36.60
05,18.52,27.04,29.17,0.00,21.05,43.36,28.70,36.22
06,17.39,41.76,26.92,0.00,46.67,44.44,32.91,41.51
07,14.29,48.15,26.83,0.00,56.00,47.58,31.88,45.15
08,22.22,42.07,29.55,0.00,27.91,49.00,30.54,43.14
09,10.00,42.32,21.43,0.00,46.15,46.70,33.23,44.10
10,26.92,41.82,20.20,0.00,36.84,44.48,30.78,40.72
11,21.74,34.19,12.20,0.00,25.00,45.64,25.35,40.46
12,33.33,27.78,31.58,0.00,60.00,48.74,32.00,46.20
13,19.35,40.10,25.58,0.00,29.55,45.20,39.34,43.51
14,25.93,46.06,30.95,25.00,37.50,44.43,34.18,42.88
15,15.00,33.05,16.67,0.00,25.00,51.83,44.44,49.39
16,21.95,49.09,25.00,0.00,34.48,43.66,30.15,41.44
17,38.10,31.58,48.39,100.0,33.33,43.54,35.33,41.97
18,10.57,25.29,13.14,0.00,24.62,35.26,23.82,30.45
19,12.00,28.81,13.33,0.00,22.22,46.90,32.18,42.85
20,11.11,36.36,20.83,100.0,33.33,51.70,32.08,48.00
21,15.15,18.33,29.41,0.00,20.83,39.76,29.15,35.04
22,25.00,51.52,48.28,0.00,15.00,48.13,40.51,46.68
23,66.67,43.01,36.84,0.00,46.15,43.35,36.21,42.40
24,2.780,36.59,28.21,0.00,40.91,46.88,27.65,40.66
25,25.00,39.00,18.18,0.00,38.46,52.78,31.82,48.25
26,23.08,36.58,32.91,0.00,19.23,45.61,31.14,40.98
27,21.43,38.64,21.43,0.00,16.00,51.17,41.18,47.38
28,24.32,45.28,35.00,0.00,48.15,48.99,27.06,44.56
29,12.90,33.00,11.76,0.00,21.21,38.43,25.62,33.24
30,4.760,38.57,25.58,0.00,40.00,46.84,29.31,41.88
31,12.09,37.19,39.24,0.00,18.92,41.93,31.26,39.42
32,24.24,43.88,25.00,0.00,33.33,43.08,28.16,40.75
33,28.00,35.62,22.73,0.00,42.86,43.89,40.10,42.67
34,14.29,35.58,25.00,0.00,26.67,41.16,27.99,38.40
35,16.42,40.20,20.00,0.00,21.57,43.00,28.70,39.33
36,19.23,32.48,36.84,0.00,30.43,51.65,27.06,45.28
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,17.66,39.63,25.69,13.51,30.39,45.44,31.59,41.72
