PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
0871,30.16,25.57,0.00,27.66
0917,31.42,28.37,0.00,29.88
0944,35.06,33.89,50.00,34.44
0953,41.67,39.28,0.00,40.43
1161,33.90,36.02,0.00,34.99
1501,31.70,30.10,0.00,30.84
1809,30.57,30.47,100.0,30.57
1812,25.94,21.74,0.00,23.57
1818,33.51,31.49,0.00,32.43
1851,39.94,38.65,0.00,39.27
1893,23.68,20.39,0.00,21.86
TOTAL,31.44,28.72,25.00,29.98
