PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
HABERSHAM NORTH,42.38,41.15,50.00,41.73
HABERSHAM SOUTH,35.72,36.65,25.00,36.20
DEMOREST,38.67,38.52,50.00,38.60
TOWN OF MOUNT AIRY,33.22,37.28,0.00,35.38
CITY OF BALDWIN,25.41,29.90,0.00,27.79
MUD CREEK,37.92,38.95,100.0,38.46
AMYS CREEK,48.34,49.14,100.0,48.78
99999,0.00,8.33,0.00,4.55
TOTAL,39.09,39.29,46.15,39.20
