PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
WILSON,0.00,80.00,75.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,37.00,24.00,0.00,3.00,2.00,1.00,806.0,761.0,0.00,19.00,14.00,1825.0
CHICOPEE,0.00,27.00,17.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,23.00,13.00,0.00,3.00,3.00,0.00,192.0,159.0,0.00,27.00,9.00,479.0
OAKWOOD I,1.00,22.00,14.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,16.00,15.00,0.00,1.00,2.00,0.00,287.0,222.0,0.00,20.00,19.00,625.0
OAKWOOD II,0.00,42.00,60.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,25.00,15.00,0.00,7.00,1.00,1.00,715.0,638.0,0.00,30.00,15.00,1558.0
FLOWERY BRANCH I,2.00,43.00,44.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,10.00,11.00,0.00,2.00,1.00,2.00,636.0,569.0,1.00,18.00,12.00,1358.0
FLOWERY BRANCH II,0.00,38.00,35.00,0.00,5.00,3.00,0.00,0.00,1.00,0.00,14.00,16.00,0.00,2.00,0.00,0.00,491.0,415.0,0.00,27.00,20.00,1067.0
ROBERTS,1.00,68.00,60.00,0.00,3.00,5.00,0.00,0.00,2.00,1.00,20.00,8.00,0.00,8.00,4.00,1.00,775.0,763.0,0.00,26.00,21.00,1766.0
MORGAN I,0.00,45.00,38.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,10.00,5.00,0.00,5.00,2.00,0.00,588.0,547.0,0.00,15.00,12.00,1271.0
MORGAN II,0.00,41.00,56.00,0.00,4.00,3.00,0.00,0.00,0.00,1.00,34.00,15.00,0.00,1.00,3.00,1.00,729.0,647.0,0.00,52.00,34.00,1621.0
CANDLER,0.00,35.00,40.00,0.00,5.00,5.00,0.00,1.00,0.00,0.00,51.00,38.00,0.00,2.00,4.00,0.00,717.0,686.0,0.00,56.00,19.00,1659.0
TADMORE,0.00,36.00,31.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,77.00,37.00,0.00,1.00,0.00,0.00,311.0,317.0,0.00,97.00,63.00,976.0
GLADE,0.00,41.00,23.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,7.00,6.00,0.00,0.00,1.00,0.00,458.0,409.0,0.00,19.00,11.00,978.0
LULA,0.00,29.00,30.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,6.00,0.00,2.00,1.00,0.00,441.0,444.0,0.00,26.00,9.00,993.0
CLERMONT,1.00,33.00,29.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,590.0,560.0,0.00,4.00,3.00,1223.0
