PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,14.73,0.00,0.00,27.27,17.83,10.38,14.91
02,0.00,18.04,22.22,0.00,0.00,25.00,5.19,18.16
03,75.00,21.05,54.55,0.00,20.00,50.86,15.69,47.37
04,0.00,11.58,0.00,0.00,50.00,49.54,19.05,45.18
05,17.65,20.47,12.50,0.00,3.70,32.80,16.67,26.00
06,14.29,18.39,0.00,0.00,0.00,22.95,4.26,18.72
07,9.09,32.54,23.08,0.00,25.00,52.62,25.86,49.00
08,0.00,28.86,50.00,0.00,20.00,48.98,21.54,44.54
09,14.29,32.77,33.33,0.00,16.67,38.76,22.86,37.32
10,26.67,35.07,26.67,0.00,14.29,40.75,17.65,37.98
11,0.00,28.01,13.33,0.00,28.57,44.58,15.12,38.99
12,0.00,32.03,60.00,0.00,33.33,38.93,20.63,37.32
13,0.00,25.00,11.11,0.00,22.22,41.74,18.02,39.22
14,37.50,24.30,25.00,0.00,0.00,36.94,17.05,33.14
15,0.00,33.33,40.00,0.00,0.00,44.51,21.74,43.29
16,7.14,26.99,30.56,0.00,24.00,30.51,7.77,27.55
17,25.00,26.07,19.05,0.00,25.00,33.93,20.00,30.98
18,0.00,24.79,22.22,0.00,0.00,25.91,6.25,24.07
19,21.43,30.54,8.11,100.0,18.75,44.59,18.37,40.01
20,20.00,30.23,25.00,0.00,25.00,42.21,11.63,39.29
21,40.00,39.54,30.77,40.00,25.00,49.76,43.40,47.27
88888,0.00,50.00,0.00,0.00,0.00,100.0,0.00,66.67
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,17.56,23.15,22.07,15.79,17.50,41.61,18.76,34.32
