PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,inf00,0.00,100.0
99999,0.00,0.00,0.00,0.00
AB,53.19,31.58,0.00,41.35
AG,28.92,26.02,0.00,27.35
D,23.62,20.51,0.00,21.91
F,43.08,42.14,0.00,42.59
H,24.51,21.94,0.00,23.07
TOTAL,26.85,23.76,0.00,25.14
