ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential_Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary_Runoff,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 General,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2018 Primary,0.00,10.71,6.38,16.67,10.98,20.29,7.32,17.78
2018 Primary Runoff,1.03,1.23,2.84,16.67,8.54,18.05,5.35,15.36
2018 General,26.73,55.93,46.97,40.00,55.32,65.99,41.22,61.65
