ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,16.67,23.08,33.33,0.00,35.90,24.49,34.69
2016 Primary,0.00,0.00,0.00,0.00,0.00,17.50,9.09,16.54
2016 Primary Runoff,0.00,0.00,7.69,0.00,0.00,7.78,2.02,7.29
2016 General,33.33,66.67,76.47,75.00,44.44,62.02,47.12,61.04
2018 Primary,0.00,0.00,11.54,0.00,8.33,17.47,11.72,16.62
2018 Primary Runoff,0.00,0.00,0.00,0.00,0.00,12.97,6.35,11.96
2018 General,20.00,44.44,26.47,16.67,53.33,55.27,37.40,52.88
