ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,43.48,40.68,0.00,42.06
2016 Primary,25.72,26.46,0.00,26.10
2016 Primary Runoff,14.20,13.28,0.00,13.73
2016 General,70.77,68.36,0.00,69.52
2018 Primary,25.49,22.55,0.00,23.98
2018 Primary Runoff,21.46,15.93,0.00,18.61
2018 General,66.42,63.30,0.00,64.77
