ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.54,39.42,0.00,39.94
2016 Primary,29.69,27.56,0.00,28.55
2016 Primary Runoff,17.99,17.89,0.00,17.94
2016 General,65.09,68.38,0.00,66.84
2018 Primary,24.58,20.70,0.00,22.49
2018 Primary Runoff,17.71,14.18,0.00,15.80
2018 General,59.63,60.16,0.00,59.91
