ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.72,29.95,0.00,30.75
2016 Primary,12.35,11.75,50.00,12.05
2016 Primary Runoff,8.04,7.15,0.00,7.55
2016 General,58.92,60.46,50.00,59.74
2018 Primary,9.23,9.04,0.00,9.12
2018 Primary Runoff,6.72,5.62,0.00,6.13
2018 General,52.92,52.73,37.50,52.79
