ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,21.21,19.05,100.0,0.00,34.61,27.02,33.59
2016 Primary,25.00,5.88,0.00,0.00,0.00,15.87,6.10,14.71
2016 Primary Runoff,0.00,2.94,0.00,0.00,0.00,11.11,4.24,10.27
2016 General,25.00,61.76,57.69,50.00,20.00,65.09,58.02,64.07
2018 Primary,33.33,15.00,15.38,0.00,0.00,14.06,7.06,13.05
2018 Primary Runoff,0.00,0.00,0.00,0.00,0.00,8.02,1.50,6.94
2018 General,25.00,60.00,55.17,40.00,38.89,60.10,39.85,57.16
