ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.67,50.00,25.00,0.00,25.00,37.32,22.45,35.87
2016 Primary,0.00,18.75,3.57,0.00,8.33,18.29,7.69,17.07
2016 Primary Runoff,0.00,6.25,3.57,0.00,8.33,12.89,4.81,11.95
2016 General,28.57,73.33,48.28,0.00,50.00,65.79,51.58,64.14
2018 Primary,0.00,11.76,4.00,0.00,9.09,19.05,5.99,17.15
2018 Primary Runoff,0.00,0.00,4.00,0.00,0.00,9.60,2.12,8.49
2018 General,14.29,64.71,32.14,0.00,61.54,59.39,39.31,56.60
