ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,26.92,25.50,23.64,0.00,11.76,35.89,30.92,34.00
2016 Primary,3.45,6.56,6.67,50.00,2.86,20.63,14.32,18.27
2016 Primary Runoff,3.33,3.93,8.33,0.00,0.00,14.53,9.28,12.75
2016 General,50.00,63.91,57.97,83.33,55.56,64.98,59.20,63.97
2018 Primary,2.63,20.93,11.25,12.50,2.27,13.73,10.33,13.66
2018 Primary Runoff,0.00,6.14,6.25,12.50,0.00,11.39,6.19,9.99
2018 General,35.71,61.88,48.91,85.71,43.14,60.36,44.96,58.04
