ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,5.00,15.15,12.66,0.00,15.62,24.81,14.58,21.17
2016 Primary,4.35,4.55,7.41,0.00,3.03,9.91,2.52,7.91
2016 Primary Runoff,0.00,0.76,3.70,0.00,3.03,4.99,1.68,3.76
2016 General,37.93,46.12,48.35,66.67,29.41,53.76,41.39,50.38
2018 Primary,5.71,9.84,4.21,0.00,5.88,8.83,4.36,8.15
2018 Primary Runoff,2.86,0.69,0.00,0.00,2.86,6.85,1.35,4.60
2018 General,36.11,44.24,27.18,41.67,35.00,45.47,29.49,42.20
