ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.90,27.76,0.00,27.36
2016 Primary,17.54,20.08,0.00,18.89
2016 Primary Runoff,2.94,3.96,0.00,3.48
2016 General,59.21,59.89,100.0,59.61
2018 Primary,10.52,10.58,50.00,10.58
2018 Primary Runoff,7.41,6.75,0.00,7.06
2018 General,47.43,50.18,100.0,48.92
