ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.72,30.99,0.00,31.80
2016 Primary,16.94,19.45,0.00,18.29
2016 Primary Runoff,4.12,4.30,0.00,4.21
2016 General,58.57,62.14,0.00,60.50
2018 Primary,13.11,13.64,0.00,13.38
2018 Primary Runoff,9.40,9.39,0.00,9.39
2018 General,54.86,54.29,100.0,54.58
