ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.04,33.88,0.00,35.77
2016 Primary,35.96,32.36,0.00,33.98
2016 Primary Runoff,13.40,12.22,0.00,12.75
2016 General,64.10,64.30,0.00,64.19
2018 Primary,21.24,19.64,0.00,20.37
2018 Primary Runoff,17.85,14.49,0.00,16.03
2018 General,57.71,56.64,50.00,57.12
