ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,0.00,25.00,0.00,50.00,45.40,46.67,45.29
2016 Primary,0.00,0.00,50.00,0.00,0.00,36.43,25.81,35.85
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,12.65,6.45,12.24
2016 General,0.00,100.0,50.00,100.0,50.00,73.46,56.25,72.62
2018 Primary,0.00,0.00,0.00,0.00,0.00,29.63,19.64,28.57
2018 Primary Runoff,0.00,0.00,0.00,0.00,0.00,25.56,14.29,24.45
2018 General,0.00,100.0,33.33,0.00,50.00,70.54,73.33,70.20
