ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,50.43,44.49,0.00,47.36
2016 Primary,35.94,35.76,0.00,35.81
2016 Primary Runoff,16.56,15.59,0.00,16.05
2016 General,71.97,72.33,0.00,72.08
2018 Primary,30.50,29.60,0.00,30.01
2018 Primary Runoff,26.97,24.45,0.00,25.66
2018 General,66.60,69.62,0.00,68.07
