ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.59,34.63,0.00,32.03
2016 Primary,39.08,46.55,0.00,43.35
2016 Primary Runoff,0.00,0.10,0.00,0.05
2016 General,55.78,66.52,0.00,61.87
2018 Primary,27.19,33.71,0.00,30.88
2018 Primary Runoff,21.24,25.84,0.00,23.84
2018 General,54.74,62.93,0.00,59.37
