PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
ARABI,16.72,17.01,0.00,16.85
CONEY,24.75,19.40,0.00,22.00
CORDE,18.29,18.66,0.00,18.49
JAMES,20.37,17.58,0.00,18.90
LISTO,17.97,13.68,0.00,15.60
TOTAL,18.86,18.21,0.00,18.48
