PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SCOTTSBORO,0.00,8.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.24,19.26,0.00,21.97,14.29,16.43
NORTH BALDWIN,0.00,8.16,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,11.11,3.33,0.00,23.09,28.00,0.00,27.05,26.64,24.29
WEST BALDWIN,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,23.77,24.94,0.00,26.15,21.29,23.14
EAST HARDWICK,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,12.61,20.19,0.00,12.72,10.27,11.94
WEST HARDWICK,0.00,6.06,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,0.00,0.00,0.00,0.00,19.15,19.12,0.00,23.09,15.71,19.29
COOPERS,0.00,3.57,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,23.30,23.19,0.00,22.56,22.54,22.17
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTH MILLEDGEVILLE,0.00,3.23,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,9.09,0.00,18.48,16.77,0.00,20.61,14.98,17.30
CITY HALL ANNEX,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.82,16.09,0.00,16.46,10.64,14.13
BODDIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,14.84,14.71,0.00,11.35,10.33,11.24
COURTHOUSE,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.78,14.17,0.00,26.67,13.16,15.72
FIRE DEPT,0.00,14.29,7.41,0.00,16.67,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,10.00,100.0,17.10,18.69,0.00,24.05,20.56,20.11
NORTH MILLEDGEVILLE,0.00,6.67,18.18,0.00,20.00,0.00,0.00,0.00,25.00,0.00,11.11,0.00,0.00,21.05,13.33,50.00,28.05,30.57,0.00,23.38,22.94,26.44
MERIWEATHER,0.00,22.92,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,11.76,11.11,0.00,0.00,0.00,0.00,23.76,28.10,0.00,30.43,23.25,25.32
EAST BALDWIN,0.00,9.09,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,21.60,24.04,0.00,21.06,16.79,20.68
TOTAL,0.00,7.32,6.40,0.00,8.47,0.00,0.00,0.00,8.33,0.00,5.81,12.70,0.00,7.00,8.70,40.00,21.82,24.43,0.00,21.25,17.15,20.61
