PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
HABERSHAM NORTH,24.42,22.96,28.57,23.66
HABERSHAM SOUTH,20.33,19.84,0.00,20.05
DEMOREST,21.14,19.76,0.00,20.40
TOWN OF MOUNT AIRY,21.45,21.27,0.00,21.36
CITY OF BALDWIN,13.84,13.04,0.00,13.39
MUD CREEK,19.47,18.07,0.00,18.75
AMYS CREEK,24.75,26.38,0.00,25.53
99999,0.00,0.00,0.00,0.00
TOTAL,21.70,20.69,9.09,21.17
