PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ALLGOOD ELEM,1.96,23.40,5.71,0.00,10.81,31.94,11.34,22.28
ASHFORD PARK ELEM,11.69,25.61,9.62,0.00,27.59,16.41,13.25,16.23
AUSTIN,18.18,21.31,0.00,0.00,16.00,27.15,8.85,24.96
AVONDALE,20.59,35.83,20.00,0.00,30.56,36.61,20.59,35.09
AUSTIN DRIVE,5.56,13.68,0.00,0.00,3.03,17.53,10.22,13.39
ASHFORD DUNWOODY RD,16.46,29.77,20.34,0.00,10.53,24.14,15.33,23.45
ASHFORD PARKSIDE,8.02,23.67,12.09,0.00,14.86,20.68,6.38,17.77
AVONDALE HIGH,14.52,25.77,25.93,0.00,20.90,29.84,17.17,27.13
BOULEVARD,30.38,24.08,22.22,0.00,21.05,31.87,20.89,27.88
BRIAR VISTA ELEM,4.65,18.03,10.42,0.00,11.36,20.59,9.84,17.91
BRIARLAKE ELEM,7.07,40.30,10.42,0.00,6.67,31.44,13.22,28.33
BRIARWOOD,5.51,14.33,8.05,0.00,12.24,16.03,8.50,13.69
BROCKETT ELEM,6.19,17.06,6.93,0.00,11.29,26.56,10.08,19.64
BRIARCLIFF,10.75,20.05,19.61,0.00,16.88,20.10,9.69,18.58
BROCKETT,8.39,15.41,14.94,12.50,14.04,28.41,10.43,21.74
BROOKHAVEN,4.49,20.85,14.61,14.29,14.58,17.18,11.75,16.31
BROWNS MILL ELEM,0.00,25.49,0.00,0.00,15.15,17.72,15.73,24.33
BOULDERCREST ROAD,0.00,24.97,15.38,0.00,18.52,15.38,10.59,23.06
BETHUNE MIDDLE,0.00,16.64,0.00,0.00,10.77,11.11,6.54,15.17
BURGESS ELEM,19.57,22.51,22.73,50.00,26.32,27.42,18.10,24.32
COLUMBIA DRIVE,14.29,19.12,5.00,0.00,18.52,9.57,6.67,17.65
CANBY LANE ELEM,0.00,21.70,0.00,0.00,11.54,18.75,10.88,20.42
COLUMBIA ELEM,0.00,10.87,0.00,0.00,10.71,7.02,7.64,10.36
CEDAR GROVE ELEM,0.00,23.45,0.00,0.00,11.43,18.82,10.24,21.98
CHAMBLEE,8.38,16.72,12.90,0.00,20.00,18.32,7.46,15.60
CANDLER-MURPHEY,0.00,21.07,3.03,0.00,14.29,30.54,10.29,20.28
CHAPEL HILL ELEM,0.00,23.94,7.69,0.00,6.52,13.33,11.47,22.46
CHESNUT ELEM,12.80,14.01,7.07,25.00,13.21,20.76,10.00,16.13
CLAIREMONT WEST,21.05,37.58,22.81,0.00,29.17,35.15,23.97,33.66
CLAIRMONT ROAD,6.29,17.67,14.46,33.33,14.49,22.00,15.04,19.45
CLARKSTON,3.11,8.85,6.06,0.00,7.43,19.37,4.35,9.39
CLIFTON,10.00,21.03,11.11,0.00,12.50,23.44,9.09,19.99
COLUMBIA MIDDLE,6.25,15.98,0.00,0.00,11.54,9.52,7.78,14.83
COAN RECREATION,21.31,16.20,13.95,0.00,28.57,22.31,12.79,18.63
CROSS KEYS HIGH,11.11,17.86,4.55,33.33,2.38,14.27,5.90,12.70
CROSSROADS,8.33,23.96,3.70,0.00,15.25,17.20,11.06,22.25
CANDLER,0.00,12.71,20.00,0.00,16.95,21.71,10.93,14.26
