PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ALEXANDER,0.00,22.70,0.00,0.00,0.00,15.85,2.44,16.85
FOUR POINTS,9.09,18.20,8.11,0.00,15.00,14.73,4.07,14.30
GIRARD,0.00,16.98,0.00,0.00,0.00,15.75,2.17,15.25
GOUGH,0.00,24.17,0.00,0.00,0.00,24.46,8.00,23.10
GREENSCUT,0.00,13.79,0.00,0.00,0.00,16.73,1.16,14.02
KEYSVILLE,0.00,21.24,0.00,0.00,33.33,11.66,0.00,14.66
MIDVILLE,0.00,17.39,0.00,0.00,0.00,20.99,6.45,17.84
MUNNERLYN,0.00,13.93,50.00,0.00,0.00,17.04,10.53,15.41
SARDIS,0.00,7.24,0.00,0.00,0.00,16.91,0.00,11.75
SCOTTS CROSSROADS,0.00,12.96,0.00,0.00,0.00,19.23,0.00,14.12
TELFAIR,0.00,13.66,0.00,0.00,0.00,12.85,1.94,11.75
ST. CLAIR,0.00,27.46,50.00,0.00,50.00,13.04,6.45,19.52
VIDETTE,0.00,19.05,0.00,0.00,0.00,33.08,11.76,24.75
NORTH WAYNESBORO,0.00,12.98,0.00,0.00,11.11,15.16,2.42,12.59
SOUTH WAYNESBORO,12.50,17.87,33.33,0.00,0.00,23.73,6.37,20.25
BLAKENEY,0.00,9.86,0.00,0.00,0.00,17.61,5.00,11.83
TOTAL,5.00,15.53,10.10,0.00,9.38,17.92,3.69,15.55
