AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.11,4.260,0.00,0.00,13.01,8.330,10.30
25-29,0.00,0.00,0.00,0.00,0.00,15.91,5.880,12.15
30-34,0.00,0.00,0.00,0.00,0.00,16.45,13.33,14.44
35-39,0.00,0.00,16.67,0.00,0.00,20.69,12.50,19.12
40-44,0.00,22.22,0.00,0.00,0.00,18.44,0.00,16.37
45-49,0.00,0.00,14.29,0.00,0.00,24.06,18.18,22.15
50-54,0.00,0.00,0.00,0.00,0.00,29.41,0.00,24.10
55-59,0.00,62.50,0.00,0.00,0.00,36.30,0.00,34.94
60-64,0.00,12.50,100.0,0.00,0.00,29.20,0.00,26.06
65-OVER,0.00,10.00,0.00,0.00,0.00,39.95,11.11,37.07
TOTAL,0.00,12.24,4.070,0.00,0.00,26.61,7.830,23.06
