PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000,0.00,0.00,0.00,0.00,3.000,3.000,0.00,2.000,4.000,15.00
B1,1.000,67.00,69.00,0.00,5.000,3.000,0.00,1.000,2.000,0.00,22.00,12.00,0.00,3.000,3.000,0.00,912.0,860.0,0.00,288.0,221.0,2469.0
B2,1.000,165.0,166.0,0.00,23.00,18.00,0.00,5.000,4.000,0.00,34.00,18.00,0.00,22.00,19.00,1.000,1548.0,1443.0,2.000,655.0,460.0,4584.0
C1,0.00,18.00,16.00,0.00,1.000,2.000,0.00,0.00,1.000,0.00,25.00,26.00,0.00,3.000,2.000,0.00,342.0,337.0,0.00,29.00,19.00,821.0
F1,1.000,48.00,62.00,0.00,7.000,4.000,0.00,1.000,1.000,0.00,58.00,50.00,0.00,4.000,3.000,0.00,538.0,449.0,1.000,778.0,600.0,2605.0
F2,3.000,48.00,61.00,0.00,3.000,9.000,0.00,0.00,0.00,0.00,63.00,50.00,0.00,3.000,0.00,1.000,343.0,368.0,0.00,860.0,671.0,2483.0
F3,2.000,51.00,50.00,0.00,10.00,9.000,0.00,1.000,0.00,0.00,14.00,5.000,0.00,1.000,2.000,0.00,153.0,135.0,0.00,1482.0,1185.0,3100.0
P1,0.00,39.00,48.00,0.00,1.000,3.000,0.00,0.00,2.000,0.00,8.000,7.000,0.00,7.000,4.000,0.00,491.0,454.0,0.00,100.0,113.0,1277.0
TOTAL,8.000,437.0,472.0,0.00,50.00,48.00,0.00,8.000,10.00,0.00,224.0,173.0,0.00,43.00,33.00,2.000,4330.0,4049.0,3.000,4194.0,3273.0,17357.0
